group,names,scores,logfoldchanges,pvals,pvals_adj
Cluster 1,ANKRD36,4.2641807,1.2789237,2.0063722235670847e-05,3.8878709746941106e-05
Cluster 1,NIPA1,4.2598248,1.1913924,2.0458711355430073e-05,3.963985082149745e-05
Cluster 1,SMCR8,4.25312,0.7207284,2.1081253071924216e-05,4.084167664121956e-05
Cluster 1,DGKQ,4.252495,0.70760465,2.114023095147587e-05,4.094715118757389e-05
Cluster 1,GSTZ1,4.2523327,1.1068938,2.115550481969338e-05,4.097234084448981e-05
Cluster 1,IRF2BPL,4.252153,0.36750314,2.117253611010892e-05,4.100092837279859e-05
Cluster 1,SMG8,4.250984,1.4595144,2.1283339926727292e-05,4.121108217851613e-05
Cluster 1,CHIC1,4.2502036,1.1414512,2.13576404032553e-05,4.135051682234204e-05
Cluster 1,TPGS1,4.248257,0.45862785,2.154399851703636e-05,4.1702382379745165e-05
Cluster 1,EFCAB7,4.247901,1.2715973,2.1578252009807183e-05,4.176420951694513e-05
Cluster 1,CSAD,4.2444715,0.51371044,2.191092577734131e-05,4.240354706754147e-05
Cluster 1,FYCO1,4.240438,0.92527896,2.2308400414031116e-05,4.31635159837752e-05
Cluster 1,URAD,4.236176,1.8831732,2.2735838014222043e-05,4.3976409903686976e-05
Cluster 1,TBC1D12,4.2351594,0.6361978,2.2838947912072654e-05,4.417111721068952e-05
Cluster 1,GID4,4.233157,0.90752625,2.304335863380679e-05,4.455690868500729e-05
Cluster 1,TMEM63C,4.232268,1.9197718,2.3134662795042817e-05,4.472866603349927e-05
Cluster 1,WDR66,4.2320724,1.7041751,2.315480768336358e-05,4.4762821662153893e-05
Cluster 1,CLK4,4.2306833,0.56745887,2.3298242420010884e-05,4.503528812037642e-05
Cluster 1,HERC1,4.22745,0.70734525,2.363545972057674e-05,4.567734713550672e-05
Cluster 1,JHY,4.226129,1.1441299,2.377457008878383e-05,4.593635637312844e-05
Cluster 1,FAM200A,4.220382,1.2544755,2.4388842524534444e-05,4.7113149155759834e-05
Cluster 1,TOX3,4.2194123,0.6665425,2.4494015159449975e-05,4.7311255294614145e-05
Cluster 1,SARS2,4.2193446,1.4558947,2.4501339455476276e-05,4.732034095048027e-05
Cluster 1,RWDD2B,4.21895,0.74632996,2.454430673628955e-05,4.7398255913155456e-05
Cluster 1,CASP5,4.218418,1.355674,2.460220393768789e-05,4.750498275307612e-05
Cluster 1,LRFN3,4.2167854,0.99902564,2.4780967503289595e-05,4.784504556553015e-05
Cluster 1,HACL1,4.2157917,1.4232539,2.4890343249015397e-05,4.805108171805858e-05
Cluster 1,HS1BP3,4.2089314,1.2650932,2.5658135364366577e-05,4.950156072753544e-05
Cluster 1,OSBPL1A,4.2021093,1.2438449,2.644390911934729e-05,5.1001186679181175e-05
Cluster 1,PYROXD1,4.201119,0.9382033,2.6559885371139505e-05,5.121939449295571e-05
Cluster 1,KIAA1191,4.200359,0.4748359,2.6649231940182713e-05,5.138072073199012e-05
Cluster 1,FAM241B,4.199423,1.8014833,2.6759624235007007e-05,5.158805321188817e-05
Cluster 1,KIF1BP,4.194877,0.98181605,2.730194256114261e-05,5.262793325887204e-05
Cluster 1,NFKBIB,4.1925974,1.1065733,2.7577868634830592e-05,5.3154141510062e-05
Cluster 1,SLC29A3,4.1913524,1.1482766,2.772963551958461e-05,5.343525325073726e-05
Cluster 1,GCDH,4.189916,1.3160644,2.790578549576931e-05,5.376895801137455e-05
Cluster 1,PPCDC,4.18956,0.8028125,2.794957100542364e-05,5.3847578493112145e-05
Cluster 1,MCUB,4.186326,0.42551512,2.835063398699707e-05,5.461443871743046e-05
Cluster 1,STX19,4.185839,0.8851265,2.8411425328308092e-05,5.4725708648382666e-05
Cluster 1,AFG1L,4.182097,1.1984957,2.888328411156068e-05,5.5616799369435144e-05
Cluster 1,HSPA4L,4.180244,1.5796436,2.9119646958574983e-05,5.606595423584039e-05
Cluster 1,ULK3,4.1798887,1.1252512,2.916517866296048e-05,5.614763286734972e-05
Cluster 1,ZDHHC1,4.179746,0.8783315,2.918347672052156e-05,5.61768705488944e-05
Cluster 1,LRRC69,4.1771927,1.7505437,2.951292014452678e-05,5.679892486090425e-05
Cluster 1,SFTA2,4.1763296,2.0368214,2.9625022170671608e-05,5.700859445417603e-05
Cluster 1,ZFYVE19,4.1754565,0.7287424,2.9738934991967193e-05,5.722170357857683e-05
Cluster 1,WDR31,4.173784,1.6533543,2.9958232311965312e-05,5.763137947048787e-05
Cluster 1,SCLY,4.166156,1.3253404,3.097793002721779e-05,5.958030252758534e-05
Cluster 1,ZNF669,4.1621666,1.3297642,3.1524240038558066e-05,6.061811592123113e-05
Cluster 1,ZNF776,4.154787,0.9541198,3.255902767563167e-05,6.260124805861975e-05
Cluster 1,C17orf80,4.154646,1.2037063,3.2579155929809654e-05,6.263327986591107e-05
Cluster 1,B3GNTL1,4.1536827,1.1042296,3.271669317579684e-05,6.288430498866837e-05
Cluster 1,PGBD5,4.1531596,1.6796591,3.2791597351264304e-05,6.30215692815167e-05
Cluster 1,ZNF236,4.15012,0.641291,3.323011877563088e-05,6.38444092909419e-05
Cluster 1,ZC4H2,4.147095,1.3098329,3.367199374706798e-05,6.468604926431422e-05
Cluster 1,BLOC1S3,4.141382,1.2788471,3.452189159410143e-05,6.631170284079179e-05
Cluster 1,TRIM23,4.1411843,0.705071,3.455169424421937e-05,6.63618905192633e-05
Cluster 1,TRANK1,4.138508,0.31598827,3.4957190893993684e-05,6.711929326568186e-05
Cluster 1,WDR62,4.1369004,2.136976,3.520287408245624e-05,6.75838294897932e-05
Cluster 1,ZNF567,4.1364036,1.232269,3.527918276516604e-05,6.772312983665018e-05
Cluster 1,ADCY7,4.135933,1.0000801,3.535154702058995e-05,6.785482951719955e-05
Cluster 1,CPTP,4.1339173,0.634401,3.566318097565677e-05,6.844571389716335e-05
Cluster 1,TMPPE,4.1331635,1.6906711,3.5780386221510055e-05,6.866335965866403e-05
Cluster 1,HASPIN,4.13289,1.6075727,3.582296678394359e-05,6.873776795074416e-05
Cluster 1,ZNF175,4.1302934,0.70259935,3.623008954562928e-05,6.95115763934311e-05
Cluster 1,SPA17,4.1294203,0.98482955,3.636792307267364e-05,6.976861307195799e-05
Cluster 1,ZNF223,4.1278286,1.1838797,3.6620498287265085e-05,7.024569344289706e-05
Cluster 1,ELMOD3,4.1261597,0.7577728,3.688709845411358e-05,7.074957237221275e-05
Cluster 1,CCNO,4.1234927,2.5020335,3.73170253133777e-05,7.156657212287325e-05
Cluster 1,DDX43,4.12323,1.6746217,3.735960629410734e-05,7.163603359491503e-05
Cluster 1,PGBD1,4.1232204,1.2023461,3.736117866856295e-05,7.163603359491503e-05
Cluster 1,ZKSCAN5,4.1213813,1.0813714,3.76607396934076e-05,7.220274311323436e-05
Cluster 1,SLC39A14,4.120805,0.85042,3.775509654190046e-05,7.23759589547387e-05
Cluster 1,ASMTL,4.1190023,0.40241584,3.8051639475944743e-05,7.292894349995863e-05
Cluster 1,FABP6,4.1185865,1.5670753,3.8120347617993114e-05,7.305287459256283e-05
Cluster 1,ZNF185,4.113626,1.2333452,3.894919585836582e-05,7.461750252603118e-05
Cluster 1,TUBG2,4.1114507,0.89192533,3.9318061335808854e-05,7.531617180460764e-05
Cluster 1,TARSL2,4.1108823,0.5829353,3.9414997096281666e-05,7.549384997503758e-05
Cluster 1,USP46,4.110783,0.8585973,3.9431950008306453e-05,7.551831087602055e-05
Cluster 1,INTU,4.1073766,1.00879,4.001788272782355e-05,7.663233576872086e-05
Cluster 1,PDLIM5,4.1055045,0.5819104,4.034337151890398e-05,7.724743960220211e-05
Cluster 1,MDM1,4.1012416,0.65042573,4.1093911845657115e-05,7.86761938198554e-05
Cluster 1,NFKBID,4.09844,1.0670404,4.159440767733484e-05,7.962597411611496e-05
Cluster 1,ADAMTSL2,4.0909677,1.1655691,4.2957673800844434e-05,8.222701648247284e-05
Cluster 1,ERCC4,4.087192,1.1627014,4.36625509487295e-05,8.356739216027103e-05
Cluster 1,RMC1,4.082176,0.5691693,4.461597940409706e-05,8.53831449850768e-05
Cluster 1,DHRS13,4.08076,1.530139,4.4888709493934335e-05,8.589597499644658e-05
Cluster 1,CTNS,4.080341,0.85109097,4.4969739304802906e-05,8.604191061306748e-05
Cluster 1,CCDC102A,4.079127,0.70512766,4.520519996490578e-05,8.648326104102856e-05
Cluster 1,NICN1,4.0762444,0.61643803,4.576889953280943e-05,8.75431403202492e-05
Cluster 1,BORCS7,4.07157,0.43382832,4.669729664738731e-05,8.930944533557722e-05
Cluster 1,SLC30A2,4.0706334,2.3999267,4.688552414568538e-05,8.96599380517618e-05
Cluster 1,ADAMTSL1,4.0689692,0.7490227,4.722155679553701e-05,9.028341689929142e-05
Cluster 1,ANKRD16,4.067937,0.6697928,4.743126210080596e-05,9.067475450099026e-05
Cluster 1,ALPK1,4.067034,0.8108491,4.761536333521476e-05,9.10170669109038e-05
Cluster 1,RRNAD1,4.064945,1.110838,4.80437679552592e-05,9.18165268003038e-05
Cluster 1,ZNF446,4.061938,1.314415,4.866707769194016e-05,9.29978930117519e-05
Cluster 1,PLXNA2,4.055993,0.34744087,4.9921705044106714e-05,9.535499785133054e-05
Cluster 1,C20orf27,4.051889,1.4229579,5.0805798846674085e-05,9.703343369362672e-05
Cluster 1,TMEM265,4.0483594,2.0080163,5.157793971004427e-05,9.848730414338368e-05
Cluster 1,FRMD1,4.043997,1.07577,5.254762603241407e-05,0.0001003282967745
Cluster 1,SEMA4A,4.0404124,0.78826886,5.3357325936808384e-05,0.0001018634730697
Cluster 1,XYLT1,4.039334,0.5989848,5.360325066852779e-05,0.0001023221459378
Cluster 1,ZNF169,4.0383735,1.3104275,5.3823077063217945e-05,0.0001027309085305
Cluster 1,WDR1,4.0369143,0.63806915,5.415880411645988e-05,0.0001033607783486
Cluster 1,GPR157,4.0325546,1.3882598,5.5173812063046854e-05,0.0001052756443612
Cluster 1,SLC25A40,4.0325117,0.5603209,5.518387997883056e-05,0.0001052837300219
Cluster 1,SH2B2,4.0274315,0.96782297,5.6389542957038886e-05,0.0001075612513698
Cluster 1,STN1,4.027122,0.3698862,5.6463716540826034e-05,0.0001076913596635
Cluster 1,ZNF808,4.0259695,1.2635739,5.6741038676247966e-05,0.0001082088580014
Cluster 1,FAM98C,4.0244265,1.0673419,5.7114395363614096e-05,0.0001089093718559
Cluster 1,ZFP1,4.02209,1.0683049,5.7684046032072426e-05,0.0001099607836215
Cluster 1,LRRC37A3,4.0164323,1.5968124,5.908584534800365e-05,0.0001125735593262
Cluster 1,COPS8,4.0156746,0.520192,5.9275959565783945e-05,0.0001129238609388
Cluster 1,ZNF485,4.014072,1.6461031,5.968017691079669e-05,0.0001136819234868
Cluster 1,AKR1C3,4.012928,0.9115308,5.997016480112446e-05,0.0001142102126111
Cluster 1,ATG4A,4.012301,0.4911987,6.012976200787396e-05,0.0001145020818663
Cluster 1,DEF6,4.0120726,0.32672995,6.018803780039791e-05,0.0001146009686418
Cluster 1,ZNF48,4.012034,1.5505666,6.019779089880001e-05,0.0001146074547233
Cluster 1,INTS6L,4.0097694,0.72819626,6.077804085142938e-05,0.0001156999643364
Cluster 1,GBF1,4.007334,0.63975036,6.140796673406651e-05,0.00011686216285
Cluster 1,ADRA2A,4.0047035,0.8801239,6.2095311323043e-05,0.0001181577588905
Cluster 1,NDOR1,4.0037766,1.5652956,6.233928917727318e-05,0.0001186095125869
Cluster 1,ZNF440,3.9953966,1.9318912,6.458604151283831e-05,0.0001228325158124
Cluster 1,SHH,3.9947004,2.007427,6.477612161200724e-05,0.0001231810450789
Cluster 1,CCDC15,3.9903615,2.0542638,6.59726910406629e-05,0.0001254432825957
Cluster 1,HIST1H2BB,3.98842,1.4024916,6.651483822258479e-05,0.000126447515383
Cluster 1,ZNF101,3.9870782,1.021881,6.689197204903398e-05,0.0001271510769748
Cluster 1,FLCN,3.985268,0.5741839,6.740396422259583e-05,0.0001280973253979
Cluster 1,DNAJC12,3.9811594,1.035014,6.857994520348331e-05,0.0001303047822479
Cluster 1,VIPAS39,3.975808,0.9867533,7.014071238352161e-05,0.0001332562845051
Cluster 1,PAH,3.973245,1.5263404,7.090007075257187e-05,0.0001346706087777
Cluster 1,BBS7,3.9730787,0.814611,7.09495973750103e-05,0.0001347505079299
Cluster 1,NAIF1,3.968611,0.99026793,7.229279415724218e-05,0.0001372871255538
Cluster 1,GPN2,3.9618278,0.87308455,7.437819174706885e-05,0.0001412325327622
Cluster 1,GRAMD2B,3.9589193,0.63275033,7.528963897223691e-05,0.0001429481968836
Cluster 1,CCDC191,3.9562979,1.5532575,7.612023702544248e-05,0.0001445100126372
Cluster 1,C12orf56,3.9560757,1.541088,7.619103183780956e-05,0.0001446292077081
Cluster 1,LENG1,3.9551642,1.0745234,7.648213805969984e-05,0.0001451665386884
Cluster 1,SEC16B,3.9536183,1.1102885,7.697815327730785e-05,0.0001460926423417
Cluster 1,MPV17L2,3.9529943,1.2701721,7.717922438068352e-05,0.0001464434626317
Cluster 1,STS,3.9392123,0.7410209,8.174952247533072e-05,0.0001550339085128
Cluster 1,ZNF678,3.9351447,1.4640422,8.314658155623278e-05,0.0001576336976107
Cluster 1,LYSMD4,3.9332452,1.3765302,8.380664345168335e-05,0.000158851723255
Cluster 1,RRAGB,3.92835,1.1722935,8.553065538381196e-05,0.0001620684758573
Cluster 1,FBXO33,3.9279792,0.9787205,8.566259485901074e-05,0.00016230145189
Cluster 1,MEF2C,3.9258447,0.40073848,8.642591128077686e-05,0.0001637304978921
Cluster 1,PRRG2,3.921763,1.7046543,8.790345903352438e-05,0.0001665121853799
Cluster 1,PDE6D,3.9206705,0.52476734,8.830296686006546e-05,0.0001672338726333
Cluster 1,FER,3.9194505,0.3858962,8.875104795287551e-05,0.000168064851503
Cluster 1,SHISA9,3.9179168,1.7360996,8.931751082827875e-05,0.000169119808172
Cluster 1,USP49,3.9156709,1.5350009,9.015316006345536e-05,0.0001706841858278
Cluster 1,AMPD3,3.909134,0.39422685,9.26276354271585e-05,0.0001753322684007
Cluster 1,ZNF563,3.9052339,1.5479116,9.413426572985642e-05,0.0001781094478782
Cluster 1,TTC32,3.9033375,1.1823928,9.487528623645308e-05,0.0001794927101998
Cluster 1,FAM83A,3.9009838,2.2969625,9.5802549028149e-05,0.0001812269492706
Cluster 1,ZNF529,3.90096,1.4618393,9.581203259976366e-05,0.0001812269492706
Cluster 1,PKIB,3.9005764,0.5391834,9.596392543576796e-05,0.0001814952414661
Cluster 1,CDKN2AIP,3.8985424,1.1496936,9.677342726627855e-05,0.0001830070739946
Cluster 1,MAP7D3,3.8969743,0.8578994,9.7401911414641e-05,0.0001841763053744
Cluster 1,ZNF408,3.8895082,1.3690121,0.0001004475478323,0.0001898756221874
Cluster 1,IFT172,3.888105,0.71226186,0.0001010299137508,0.0001909564771314
Cluster 1,SNRPN,3.8872013,0.38828444,0.0001014066754225,0.0001916485342523
Cluster 1,CASKIN2,3.8828912,0.84333754,0.0001032217433207,0.0001950380078357
Cluster 1,TRMT12,3.8815687,1.4503227,0.0001037848020033,0.0001960608802779
Cluster 1,PLCXD1,3.8788388,0.82504076,0.0001049562365471,0.0001982323731375
Cluster 1,SPATC1L,3.872875,0.78489345,0.0001075590568995,0.0002030846350368
Cluster 1,FBXL15,3.8713722,0.6387639,0.0001082243393978,0.0002043194062567
Cluster 1,STX1A,3.8684444,1.4267496,0.000109531926228,0.0002067448023232
Cluster 1,PCSK1,3.8669918,1.4113325,0.0001101861092871,0.0002079578555086
Cluster 1,C17orf113,3.8658361,1.766834,0.0001107092241901,0.0002089014807132
Cluster 1,ZFHX2,3.8646011,1.6354882,0.000111270840489,0.0002099392788164
Cluster 1,SRCIN1,3.8636405,1.7681012,0.0001117096141579,0.0002107451120417
Cluster 1,HPN,3.8532252,1.4028491,0.0001165720297867,0.0002198723327647
Cluster 1,MSANTD3,3.8464885,0.31134453,0.0001198227535054,0.0002259328895062
Cluster 1,GATB,3.8438368,1.1274958,0.0001211255297955,0.0002283655060605
Cluster 1,AASDH,3.8437102,0.95195246,0.0001211880810934,0.0002284595853831
Cluster 1,DHRS1,3.843207,0.67396903,0.0001214370139099,0.000228904968391
Cluster 1,PLA2G4F,3.84231,1.4766108,0.0001218817244661,0.0002297192548178
Cluster 1,NOXO1,3.8384497,1.965488,0.0001238135141283,0.0002333115348147
Cluster 1,CWH43,3.8370838,1.8860948,0.000124503949668,0.0002345636226506
Cluster 1,DUOXA2,3.8353815,0.63766855,0.0001253695702675,0.0002361697996966
Cluster 1,FUNDC1,3.8351448,1.1321349,0.0001254903713864,0.0002363727053819
Cluster 1,NFKBIE,3.8348663,0.59695673,0.0001256326753851,0.0002366160671781
Cluster 1,NUDT2,3.8282218,0.371836,0.0001290724371913,0.0002430691491084
Cluster 1,STEAP1,3.8242042,0.5360976,0.0001311950949123,0.000247040774132
Cluster 1,GPR153,3.8205264,0.6261351,0.0001331671899331,0.0002507280904819
Cluster 1,ATP5MPL,3.8184283,1.0208437,0.0001343046817081,0.0002528204143748
Cluster 1,CCDC107,3.818425,0.6131479,0.000134306469991,0.0002528204143748
Cluster 1,GAS2,3.8153841,1.1270353,0.000135971242826,0.0002559008549195
Cluster 1,GPC2,3.813926,1.694516,0.0001367764657275,0.0002573894766682
Cluster 1,PIWIL4,3.8110368,1.5510836,0.0001383851828948,0.0002603625372697
Cluster 1,ZNF780A,3.8060672,1.0176061,0.0001411940284869,0.0002656195193683
Cluster 1,RTL8A,3.8054738,1.1599365,0.0001415329674843,0.0002662294090451
Cluster 1,MC1R,3.8048494,2.095529,0.0001418904643535,0.0002668740761687
Cluster 1,ZFAT,3.7996485,1.2043773,0.0001449015054724,0.0002725089966488
Cluster 1,CIB2,3.7964234,0.7440467,0.0001467987062496,0.0002760482180003
Cluster 1,ATP7A,3.7959278,0.8535981,0.0001470923411931,0.0002765715844716
Cluster 1,KBTBD8,3.7932143,1.4817878,0.0001487097477775,0.0002795545102401
Cluster 1,ZNF346,3.7926211,0.76882166,0.0001490655625695,0.0002801942259687
Cluster 1,CDC7,3.787197,1.6208371,0.0001523562070605,0.0002863199487043
Cluster 1,UVSSA,3.7835073,0.6794678,0.0001546336847505,0.0002905697272867
Cluster 1,TADA1,3.782791,1.3262477,0.0001550797090291,0.0002913775242584
Cluster 1,ACCS,3.7824845,1.0224572,0.0001552708028115,0.0002917062169342
Cluster 1,CABP1,3.7740796,1.6564586,0.0001605994908285,0.0003016544211962
Cluster 1,CCSAP,3.768965,1.0125176,0.0001639259356572,0.000307870467613
Cluster 1,EFCAB13,3.7645755,0.53778,0.0001668323169933,0.0003132638016289
Cluster 1,PAQR7,3.7645462,1.1535819,0.0001668517997836,0.0003132678104068
Cluster 1,EME1,3.7636063,2.0910845,0.0001674804569543,0.0003144154373304
Cluster 1,ZNF284,3.763133,1.2923943,0.0001677979371363,0.0003149787056973
Cluster 1,BMT2,3.760942,0.75375,0.0001692747401723,0.0003176848116848
Cluster 1,DTX2,3.7572443,1.3095082,0.0001717947184355,0.0003223471556016
Cluster 1,FAM241A,3.7536285,0.49033436,0.0001742931578623,0.0003270011267198
Cluster 1,DYNLL1,3.7521029,0.7545245,0.0001753574337493,0.0003289295251527
Cluster 1,ISM1,3.7486634,0.80352885,0.0001777794997185,0.0003334381186039
Cluster 1,LIMCH1,3.74799,0.57850367,0.0001782573509331,0.0003342649265992
Cluster 1,TAS1R3,3.7467487,1.2522277,0.0001791413401981,0.0003358528157494
Cluster 1,RAB33B,3.7463012,0.4112105,0.0001794610884641,0.0003364173503047
Cluster 1,GFOD1,3.7444618,1.2937562,0.0001807809492517,0.0003388563817302
Cluster 1,DCLRE1A,3.7442875,1.1539464,0.0001809063486805,0.0003390562371014
Cluster 1,KIAA1841,3.74021,0.5399016,0.0001838666154452,0.00034456863239
Cluster 1,ATP8A1,3.738872,0.31236768,0.0001848477468311,0.0003463713409024
Cluster 1,SMG6,3.7366827,0.5194016,0.0001864640483935,0.0003493637462016
Cluster 1,GPRIN3,3.7344582,0.4171401,0.0001881197443779,0.0003523927742714
Cluster 1,SLC6A14,3.733167,0.70407873,0.000189087253279,0.0003541684078118
Cluster 1,MAPK8IP1,3.731647,1.338334,0.0001902318555593,0.0003562753420131
Cluster 1,GPR137,3.7294233,0.81395626,0.000191918488993,0.000359396875893
Cluster 1,LRWD1,3.72667,1.1486579,0.0001940262361698,0.0003633062808746
Cluster 1,ZNF784,3.7232282,1.303063,0.0001966915229016,0.0003682205598753
Cluster 1,MAPK8IP2,3.718291,1.9275051,0.0002005750151278,0.0003754518112552
Cluster 1,SNRPD1,3.7180734,1.2167187,0.0002007480329913,0.0003756977904194
Cluster 1,C1orf216,3.714415,0.55344784,0.000203674345759,0.0003811348534421
Cluster 1,PTGDR,3.713131,0.87643296,0.0002047108768292,0.0003830348164732
Cluster 1,CFAP410,3.709022,0.55159694,0.0002080613852401,0.0003892636235668
Cluster 1,DNAJC24,3.708469,0.6665488,0.0002085163484564,0.0003900744038564
Cluster 1,ZNF724,3.7052112,2.0039759,0.0002112146614582,0.0003950812468006
Cluster 1,TUSC1,3.7044506,0.8535174,0.0002118493585053,0.0003962274174924
Cluster 1,BCORL1,3.6986828,1.3627607,0.000216721154342,0.0004052972871901
Cluster 1,ZBTB37,3.6984339,0.84221107,0.0002169338948597,0.000405653129686
Cluster 1,DHRS9,3.6964378,0.92363966,0.0002186456720659,0.0004087929976606
Cluster 1,ACBD4,3.6964233,0.869419,0.0002186582990587,0.0004087929976606
Cluster 1,ZDHHC14,3.6962729,0.55758435,0.0002187877985646,0.0004089927605052
Cluster 1,CCDC183,3.696206,2.0824714,0.0002188452986489,0.0004090579032193
Cluster 1,ZNF124,3.6930146,1.7544278,0.0002216113620595,0.000414185259374
Cluster 1,BBS10,3.692834,0.8809169,0.0002217688265538,0.0004144366625178
Cluster 1,SLC25A30,3.690628,0.5866708,0.0002237009423104,0.0004180040993628
Cluster 1,SCO1,3.68932,1.1061401,0.0002248540785135,0.0004200718963167
Cluster 1,WRAP53,3.6886585,1.0651994,0.0002254396602853,0.0004211223115167
Cluster 1,ZNF486,3.6878796,1.7481136,0.0002261305629562,0.0004223692289888
Cluster 1,SLC35D3,3.6874292,2.3157175,0.0002265311236125,0.0004230736405207
Cluster 1,RNASEH2A,3.686574,1.4888898,0.0002272934248722,0.0004244534298182
Cluster 1,PLIN2,3.6816297,1.8719138,0.0002317479284484,0.0004326823916379
Cluster 1,ZNF805,3.677073,0.9694065,0.0002359255671257,0.000440391140289
Cluster 1,FGGY,3.6672485,0.92565,0.0002451745325268,0.0004575611521672
Cluster 1,ZNF630,3.664888,1.2792591,0.0002474469804042,0.0004617544251462
Cluster 1,ETF1,3.6635056,1.2323736,0.000248786903705,0.0004641109408167
Cluster 1,AIF1L,3.6623998,0.750147,0.0002498635858051,0.0004660713389596
Cluster 1,BTRC,3.6607473,0.6489646,0.0002514806982643,0.0004690392944906
Cluster 1,ZNF681,3.65824,1.3060396,0.0002539530906575,0.0004735527582708
Cluster 1,CHAF1B,3.6554236,1.70763,0.0002567575481198,0.0004787328656631
Cluster 1,ZNF839,3.6494448,0.9515923,0.0002628077021284,0.0004899629862725
Cluster 1,CASTOR2,3.6481178,0.97859013,0.0002641684428843,0.0004924490287607
Cluster 1,C2CD2,3.6479948,0.46580046,0.0002642950787408,0.0004925833968317
Cluster 1,CARS,3.6459615,1.3848531,0.0002663937327693,0.0004964415111328
Cluster 1,MTRF1L,3.6459363,0.8952168,0.0002664201287179,0.0004964415111328
Cluster 1,GLMP,3.644285,0.2544241,0.0002681362794795,0.0004995362565606
Cluster 1,OXTR,3.6414952,1.6298025,0.0002710592400677,0.0005048775407059
Cluster 1,GRAMD1C,3.6395638,1.1101209,0.0002731002296682,0.000508574192776
Cluster 1,DHRS11,3.6364665,0.36298656,0.0002764035613753,0.0005145665475583
Cluster 1,DNMT3B,3.632604,2.0018713,0.0002805755348757,0.0005222794566319
Cluster 1,SLC25A27,3.6298697,1.2600908,0.0002835642568356,0.0005276252807767
Cluster 1,HABP4,3.6279588,0.39658943,0.0002856709059428,0.0005314903378854
Cluster 1,ZBTB14,3.6261308,0.61984515,0.000287699640488,0.0005351545228608
Cluster 1,TIFA,3.6257758,0.95580375,0.0002880952765305,0.0005358352563177
Cluster 1,RASL11A,3.6244256,0.37604427,0.0002896044077422,0.0005385311909184
Cluster 1,ZFP69B,3.6225915,1.0421578,0.0002916662943965,0.0005423095082591
Cluster 1,SP140L,3.6222162,0.5834986,0.00029208975125,0.0005430409480153
Cluster 1,SCN8A,3.6179955,1.5806055,0.0002968935549771,0.0005518583443928
Cluster 1,CHST4,3.617738,3.1249337,0.0002971888903262,0.0005523504509583
Cluster 1,NOXA1,3.6154437,1.4967438,0.0002998336711199,0.000557208648048
Cluster 1,P2RY11,3.6140847,0.9761832,0.0003014104539344,0.0005600812900954
Cluster 1,HRCT1,3.6074533,1.5471882,0.0003092172469216,0.0005745287627235
Cluster 1,NPHP4,3.607169,1.2490125,0.0003095561951874,0.0005750993593308
